"feature_id"	"feature"	"VIP"	"LV1"	"LV2"
4427	"NA_[4427_341.28_6.5]"	2.30766841549216	-0.0125508892732509	-0.0300617621307025
3892	"NA_[3892_282.9_0.5]"	2.21328786621565	-0.0137674899014491	-0.0324361629495364
4409	"NA_[4409_355.3_6.5]"	2.13261878601086	-0.0128517110802788	-0.0280428631023827
1137	"NA_[1137_366.86_0.5]"	2.0843036657618	-0.00945417874901214	-0.0314394262384601
2959	"NA_[2959_925.53_9.4]"	2.06747931879568	-0.0162413575443082	-0.0333849419312587
380	"allyl diphosphate_[380_218.98_0.6]"	2.06685033656504	-0.015417003584553	-0.0311437930972735
4382	"NA_[4382_332.22_6.5]"	1.9967915595604	-0.00902138771155403	-0.0247532810073892
390	"NA_[390_630.51_11.8]"	1.98204311364866	-0.0235792404503547	-0.0256483799318568
2947	"NA_[2947_376.26_6.1]"	1.95155141601881	-0.0272342504894828	0.0260498403789291
2812	"NA_[2812_393.29_6.1]"	1.94809361985977	-0.027241613149447	0.0264133201672558
2279	"NA_[2279_392.25_6.9]"	1.9430542067328	-0.0271562152133584	0.0261690240802312
2241	"NA_[2241_468.19_5.6]"	1.92874749364923	-0.0269814618456209	0.0258872064800805
361	"NA_[361_751.51_6.1]"	1.92191676851401	-0.0268285478096474	0.0257217338926587
1210	"NA_[1210_468.19_5.9]"	1.92187677125783	-0.0268805535022833	0.0262160717424851
1284	"3-[4-(diethylsulfamoyl)phenyl]-N-[4-(4-morpholinyl)phenyl]-2-propenamide_[1284_466.18_5.9]"	1.92115836803057	-0.0268755442784499	0.0256921061378692
4030	"NA_[4030_786.49_9.7]"	1.91852341524903	-0.0220426252640996	-0.027878884092373
2627	"NA_[2627_496.22_5.9]"	1.91705828589787	-0.0267937262385265	0.0259976373023202
2992	"NA_[2992_404.22_6.5]"	1.91647012618352	-0.0267983257554901	0.0261080311326894
2864	"NA_[2864_387.19_6.5]"	1.90733669159382	-0.0265882152479377	0.0253999290214341
3549	"NA_[3549_795.36_6.5]"	1.90557503256166	-0.0266065273405866	0.0256964172728896
174	"NA_[174_496.22_5.6]"	1.90421816914685	-0.0265582132346867	0.025512025831071
2515	"NA_[2515_584.42_9.3]"	1.90297775575735	-0.0149692798742071	-0.0300827431729479
45	"NA_[45_398.24_6.1]"	1.89930586202529	-0.0265653474669716	0.0259497502929106
2522	"NA_[2522_451.16_5.9]"	1.89852199806153	-0.0264963179113343	0.025438955357462
3625	"NA_[3625_473.15_5.9]"	1.89416935298628	-0.0264233874544457	0.025311018940666
2242	"NA_[2242_405.2_4.9]"	1.89227902071536	-0.0263897428058935	0.0252597129413539
691	"NA_[691_682.36_9.3]"	1.89046337720505	-0.0264708811260777	0.025422964857306
1092	"NA_[1092_391.32_4.9]"	1.87975748559012	-0.0261124189672678	0.0245626999189877
493	"Nocarsin A_[493_214_0.7]"	1.87810846198084	-0.0185212915319164	-0.0275987405916681
34	"NA_[34_399.39_7.8]"	1.87762300992137	-0.0262297633909273	0.0249689788356726
995	"NA_[995_506.53_9.5]"	1.87569755130756	-0.0227588792704601	-0.0275862021760211
596	"NA_[596_659.29_9.4]"	1.87339105195969	-0.0264048833734472	0.0258963226496461
3437	"NA_[3437_407.3_6.1]"	1.87099873248151	-0.0261749749716463	0.0252034597553777
347	"NA_[347_482.21_5.9]"	1.87017562770826	-0.0259811871732307	0.0241831776067999
1638	"NA_[1638_558.3_7.5]"	1.86210543913632	-0.0261890639375659	0.0256781345948516
1731	"NA_[1731_368.24_4.9]"	1.86140281579156	-0.02591519276002	0.0244468120355859
3537	"NA_[3537_418.24_6.5]"	1.86107648451102	-0.0259483740604397	0.0246583027373704
1916	"NA_[1916_451.16_5.6]"	1.860972724044	-0.0259330511293753	0.024594052502515
1128	"NA_[1128_486.26_6.5]"	1.85896611559602	-0.0259344639258288	0.0251747251865089
3108	"NA_[3108_138.05_0.7]"	1.85886178190177	-0.0145008049793122	-0.0268851990781008
3033	"NA_[3033_473.15_5.6]"	1.85661012238318	-0.0259170350825308	0.0247473715681252
4132	"NA_[4132_409.28_6.9]"	1.85483077995881	-0.025960808707784	0.0255610084079884
3508	"NA_[3508_409.17_6.5]"	1.84170667273441	-0.0257050783027889	0.0245722869114025
317	"NA_[317_134.12_1.6]"	1.83715844277421	-0.0254877802690509	0.0239571188684329
3283	"NA_[3283_768.54_6.1]"	1.83542500786754	-0.0257405202964902	0.0254605750659266
3493	"NA_[3493_506.53_9.9]"	1.83412151685261	-0.0209141055469745	-0.0257138638967419
