"feature_id"	"feature"	"VIP"	"LV1"	"LV2"
3621	"NA_[3621_506.22_3.8]"	2.56437371111433	-0.019227956136036	0.032247821773322
2908	"NA_[2908_339.08_2.4]"	2.49914650332564	-0.0206568288551132	0.0329355723458487
3145	"NA_[3145_549.57_11.5]"	2.49785121728248	-0.0179917949798458	-0.0411899432298339
324	"NA_[324_520.24_4.4]"	2.4661082213011	-0.0213564123676848	-0.0325887460220571
1443	"NA_[1443_506.22_3.8]"	2.45672018957427	-0.0213380309384988	0.0300175710887363
112	"gamma-glutamylalanine_[112_219.1_0.7]"	2.44230717450938	-0.0156547716896956	-0.039411214679839
2087	"NA_[2087_490.29_6.1]"	2.43938776743539	-0.0173107823060935	-0.0392892966072146
1190	"NA_[1190_437.21_4.2]"	2.4193041149178	-0.0138253147579192	-0.0340011153587131
1688	"NA_[1688_147.11_1.4]"	2.41378392999824	-0.0213378989592149	-0.042751553173426
4303	"NA_[4303_192.16_1.9]"	2.32901334252417	-0.0162266267333348	-0.0419556433399364
2747	"Avocadyne 4-acetate_[2747_309.24_11.6]"	2.30639897989556	-0.0192843421818655	0.0306224110623212
383	"NA_[383_206.16_2.4]"	2.27480082459845	-0.0160766599786597	-0.0332880604535856
2051	"NA_[2051_136.08_1.6]"	2.26897506137766	-0.016761808107202	-0.0341124424118108
3192	"NA_[3192_335.26_10.9]"	2.25111718957495	-0.0197736048937212	-0.0388451334958092
1800	"NA_[1800_933.56_10.8]"	2.23878306961512	-0.023065945908435	0.0267194063076445
2335	"NA_[2335_308.29_9.6]"	2.22417420997058	-0.0172704593235762	-0.0335916553827481
372	"NA_[372_192.16_1.9]"	2.22373778806259	-0.0156808948862136	-0.0408557503883256
667	"NA_[667_928.6_10.8]"	2.21216269887978	-0.0219398260377879	0.0274200288114834
2802	"NA_[2802_494.19_2.2]"	2.20049508134724	-0.0162714914107196	-0.02284231343117
1700	"NA_[1700_221.19_1.4]"	2.19663694167813	-0.0220683302784234	0.0239353487518749
2371	"NA_[2371_357.31_6.1]"	2.18765926936946	-0.0155955126415252	-0.03178897411998
3342	"NA_[3342_971.24_3.2]"	2.13987687191815	-0.0135852009537136	-0.0348257744537551
2294	"NA_[2294_382.4_11.5]"	2.136326856418	-0.0227345498019811	-0.0324473915525421
1854	"NA_[1854_500.48_11.4]"	2.13456194489218	-0.024787127873526	-0.0369837140578031
2745	"NA_[2745_732.56_11.2]"	2.13237877316308	-0.0181897700338377	-0.035075793018311
4131	"2-aminooctadecane-1,3-diol_[4131_302.31_7.1]"	2.13099018284204	-0.0236615626226198	-0.0321767919297457
