"feature_id"	"feature"	"VIP"	"LV1"	"LV2"
3621	"NA_[3621_506.22_3.8]"	2.61634571561981	-0.018331757280996	0.0323050545643181
2908	"NA_[2908_339.08_2.4]"	2.55513773164748	-0.0197097356820415	0.0330341676092757
1443	"NA_[1443_506.22_3.8]"	2.51448484483313	-0.0204000855083561	0.0302265329775482
3145	"NA_[3145_549.57_11.5]"	2.45589010239953	-0.0177554507348548	-0.0394928828387237
324	"NA_[324_520.24_4.4]"	2.41368467221495	-0.0209473641582691	-0.0308694063340563
112	"gamma-glutamylalanine_[112_219.1_0.7]"	2.40872134026847	-0.0154428197823764	-0.037896652555366
2087	"NA_[2087_490.29_6.1]"	2.40575652457583	-0.0170321120183706	-0.0377081292228235
1190	"NA_[1190_437.21_4.2]"	2.39392089944962	-0.0136238432767823	-0.0327642490806935
1688	"NA_[1688_147.11_1.4]"	2.36624363812425	-0.0209704120716956	-0.0407998785118921
2747	"Avocadyne 4-acetate_[2747_309.24_11.6]"	2.35960876110465	-0.0184004764712709	0.0307397677482956
1800	"NA_[1800_933.56_10.8]"	2.30196186694779	-0.0220996842876315	0.0271133206810703
4303	"NA_[4303_192.16_1.9]"	2.28785311999963	-0.0160491451118232	-0.040249755024168
667	"NA_[667_928.6_10.8]"	2.27163953119003	-0.0209892194333512	0.0277495489354646
1700	"NA_[1700_221.19_1.4]"	2.25658334975657	-0.0211449210423729	0.0243251988598905
383	"NA_[383_206.16_2.4]"	2.23661893018045	-0.0157961493298345	-0.0316820539954163
2051	"NA_[2051_136.08_1.6]"	2.23550525410681	-0.0164672447356874	-0.0327287491098845
3192	"NA_[3192_335.26_10.9]"	2.20701315368233	-0.0194691459989714	-0.0371764742432399
2335	"NA_[2335_308.29_9.6]"	2.1871785377838	-0.0169945421099817	-0.0321989415036045
372	"NA_[372_192.16_1.9]"	2.18269092604622	-0.015517367913099	-0.0391630574423831
3922	"8-(methylsulfinyl)octyl isothiocyanate_[3922_234.1_5.1]"	2.17902088769446	-0.014249868491791	-0.0392799801102974
4026	"NA_[4026_337.27_11.6]"	2.17211392929183	-0.0204085713154488	0.0291283780444864
2802	"NA_[2802_494.19_2.2]"	2.16444667619116	-0.0158968679228829	-0.0214530716103763
2091	"NA_[2091_797.52_11.2]"	2.15736339795146	-0.0273197655476622	-0.0348441594808029
2371	"NA_[2371_357.31_6.1]"	2.15396945841285	-0.0153316946184292	-0.0304042770119317
3480	"NA_[3480_404.19_3.6]"	2.13083201545515	-0.0171130000530432	0.0238418128003345
3189	"NA_[3189_203_1.5]"	2.11284097710031	-0.0233237509546141	0.0213583227878481
