"feature_id"	"feature"	"VIP"	"LV1"	"LV2"
1544	"NA_[1544_325.2_7.1]"	2.28467653453811	-0.0411127185724669	-0.00872162369275396
148	"NA_[148_402.18_2.6]"	2.27182779065515	-0.0326181032166031	0.0309423401699768
2143	"NA_[2143_797.52_11.2]"	2.26790309949977	-0.0343125333496558	0.029852948433601
3100	"NA_[3100_172.17_5.4]"	2.25725843660025	-0.0401864961694377	0.0115359761647202
225	"NA_[225_289.02_0.6]"	2.23453482896537	-0.028571140337554	0.0398972608859192
3	"NA_[3_221.04_0.6]"	2.17171466952088	-0.0281136853155305	0.0406362743379225
3533	"NA_[3533_286.2_5.6]"	2.16721254186719	-0.0357028285356025	0.021564867819446
1545	"NA_[1545_226.22_7.5]"	2.16708302179231	-0.0384235449927943	-0.0120440002473374
924	"NA_[924_333.17_6.1]"	2.15506494084563	-0.0389847025278531	0.0183860292792895
3099	"NA_[3099_342.26_4.3]"	2.15127061962243	-0.0351457618274028	0.0223693096805704
1241	"NA_[1241_416.21_2.7]"	2.13298532246601	-0.0389313610643683	-0.00272652241590108
893	"2-amino-N-[3-methoxy-5-[oxo-[3-(trifluoromethyl)anilino]methyl]phenyl]-4-pyridinecarboxamide_[893_413.12_4.5]"	2.13174173646263	-0.027831238209679	0.0300638328252179
4162	"NA_[4162_612.16_11.2]"	2.12844944682429	-0.0355738659310517	0.021163927401405
1930	"NA_[1930_278.25_6.8]"	2.12354330559337	-0.0388993560375364	0.00122465736929674
1527	"NA_[1527_308.29_9.5]"	2.11718690142617	-0.0377531541129066	-0.0081497206841071
226	"NA_[226_241.2_4]"	2.1087207569777	-0.0293467802990177	0.0317200550605976
2575	"NA_[2575_402.18_2.6]"	2.09276842714082	-0.0310368528185196	0.0248701094869403
1332	"NA_[1332_582.59_11.4]"	2.09229163289447	-0.0298762930802679	0.0307472689290013
957	"NA_[957_409.27_8.3]"	2.07066761566119	-0.0374174296796334	-0.000185913933058749
1419	"NA_[1419_173.15_4.8]"	2.0291546016705	-0.0337397700047902	0.0161985777844455
257	"NA_[257_278.25_6.8]"	2.02737170718548	-0.0325735996204447	0.0262586992446567
3942	"NA_[3942_409.27_8.4]"	2.02421205632458	-0.0368572925432428	-0.0110494278791348
1354	"NA_[1354_372.35_7.7]"	2.0220673207481	-0.0281984817123227	0.0301062920726361
1273	"12-aminododecanoic acid_[1273_198.19_4.9]"	2.00305039475983	-0.0307601631611682	0.0135472797446022
637	"NA_[637_300.22_5.6]"	2.00192460201277	-0.0333563863042242	0.0118787336208221
141	"NA_[141_267.04_0.6]"	1.99350316846666	-0.0243701523659441	0.0387096161881142
284	"NA_[284_256.18_2.1]"	1.98939204746921	-0.0336587999305691	0.00899136542894603
86	"N-undecanoylglycine_[86_226.18_4.9]"	1.9750890057376	-0.0301914246756702	0.0125830915178836
639	"NA_[639_482.2_3.7]"	1.97275096998187	-0.0222836593816444	0.0359684065485318
1215	"NA_[1215_343.3_5.8]"	1.96972384528142	-0.0310080671606007	0.0237264374852005
864	"NA_[864_429.15_3.6]"	1.96842418312372	-0.0262944599709899	0.026105336729356
218	"NA_[218_289.25_4.9]"	1.96827962036761	-0.0304191391365513	0.0109867754063745
3949	"NA_[3949_221.04_1.4]"	1.95477908857681	-0.0257262611465981	0.0368339007886353
353	"NA_[353_465.04_0.6]"	1.95301234782101	-0.0271220569856542	-0.0343620890280533
2347	"NA_[2347_371.21_3.4]"	1.95212062727784	-0.0295069106776502	0.0155343031654839
730	"NA_[730_633.44_10.3]"	1.94318995094294	-0.036711154034218	-0.0112555136226039
4165	"NA_[4165_357.24_3.5]"	1.94182391070896	-0.034751105190116	-0.00573578549863334
2061	"NA_[2061_799.53_11.7]"	1.93992096554241	-0.0345150594913833	-0.0129902316253809
1116	"N-dodecanoylglycine_[1116_258.21_5.1]"	1.93631775649654	-0.0351524588397275	0.00185978222398349
629	"NA_[629_613.43_10.3]"	1.93520247202303	-0.035680315703074	-0.00967255887796541
967	"NA_[967_342.23_6.1]"	1.93004814610291	-0.0340922038062579	0.0202228496235756
2820	"NA_[2820_356.35_9.1]"	1.918649701042	-0.0325161884292938	0.0021353258409159
4364	"NA_[4364_342.23_6.1]"	1.9165380397843	-0.0339282864302225	0.020769471923008
1476	"NA_[1476_820.59_11.2]"	1.91426770762549	-0.0293046850782411	-0.0212827742444237
1811	"NA_[1811_625.22_3.5]"	1.91047760018119	-0.0324891657583639	-0.00929850281044015
213	"NA_[213_266.17_4.9]"	1.90338094124949	-0.0285493414347759	0.0128625140643461
4229	"NA_[4229_420.41_11.2]"	1.90290237541136	-0.0339421729989871	0.0122823505591817
427	"NA_[427_284.21_2.1]"	1.90236338998096	-0.0318433581709217	0.01246422943824
4367	"NA_[4367_284.21_2]"	1.90193122163856	-0.0315563185448957	0.0144082718604937
261	"NA_[261_249.05_0.6]"	1.89940458157684	-0.031609887904602	-0.0213863840772197
636	"NA_[636_356.24_6.1]"	1.89436071471937	-0.0347984451604494	0.0177651085267522
2956	"NA_[2956_330.12_0.8]"	1.89007596951573	-0.0206905556112713	-0.0398837212314211
98	"NA_[98_799.53_11.6]"	1.88225960846839	-0.0312254283110902	-0.0234760829429825
880	"NA_[880_273.22_8.8]"	1.88186384675037	-0.0305878851562042	0.00954499334813873
3786	"NA_[3786_375.27_8.5]"	1.88081811279661	-0.0318700036391872	0.0164814317179857
1128	"1-amino-1-cyclohexanecarboxylic acid_[1128_126.09_2.8]"	1.8779708098862	-0.0293692081684327	-0.0259656592547998
3102	"NA_[3102_265.18_6.6]"	1.87424244551012	-0.0361475131534214	0.00724923054165636
1142	"NA_[1142_474.31_5.6]"	1.86839241011613	-0.0356830627062799	0.00135440088103892
1292	"NA_[1292_376.26_6.1]"	1.86535045832008	-0.0261207498171196	0.0163393600783514
4049	"NA_[4049_223.13_5.4]"	1.8648797349128	-0.0371783538958941	-0.00566457392796604
188	"NA_[188_200.11_0.6]"	1.86394539800425	-0.0240013256074616	0.0366288069606917
2590	"NA_[2590_278.1_3.7]"	1.86289827499954	-0.0208112850951076	0.0353141977322484
459	"NA_[459_393.29_6.1]"	1.85903668262608	-0.0262178779756468	0.0162110708560133
873	"NA_[873_255.16_5.6]"	1.85864875811246	-0.0266874527520413	0.0176100796236836
903	"NA_[903_905.58_11.8]"	1.85672781906746	-0.0311369421684169	-0.0208148444006178
486	"5-hydroxymethylfurfural_[486_127.04_3.6]"	1.85480973458623	-0.0210749359269894	0.03453685798773
4	"2-{[3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol_[4_381.08_0.6]"	1.85434380125289	-0.0204709235966114	-0.0383923658930207
52	"NA_[52_129.05_0.6]"	1.85076911449506	-0.023931925947341	0.0360242428676225
1060	"NA_[1060_286.2_5.6]"	1.84924215357584	-0.0273067769573469	0.0196547966330814
3788	"NA_[3788_419.29_10]"	1.84841671656164	-0.0343900456131761	0.00441507034290911
46	"NA_[46_147.07_0.6]"	1.84793562178787	-0.0239085070919091	0.0359241359278364
160	"NA_[160_675.27_5.8]"	1.84488239920632	-0.0297248917206594	0.0160679498197764
844	"NA_[844_565.4_10.3]"	1.84338017398496	-0.0334381168128398	-0.015302198599079
4209	"NA_[4209_411.29_10.2]"	1.84273214237053	-0.031163958632113	-0.00418251880125869
763	"NA_[763_595.47_11.2]"	1.84221452597001	-0.032239196561357	-0.0171014028714191
249	"hexopyranose_[249_163.06_0.6]"	1.84197216973142	-0.0235824074678131	-0.0335262708671037
302	"NA_[302_628.24_5.1]"	1.84093327531199	-0.0208636457524023	0.0340336039379699
11	"hexane-1,2,3,4,5,6-hexol_[11_183.09_0.6]"	1.84067073082866	-0.0236528967908309	0.0363692804466849
21	"NA_[21_792.56_11.2]"	1.83683998015016	-0.0325731623930272	-0.0167014007949681
305	"NA_[305_822.61_11.6]"	1.83612274278312	-0.0290729632339499	-0.0245575880348815
1749	"NA_[1749_343.12_1.5]"	1.83566060300796	-0.0245037299111937	-0.0329459677413584
863	"NA_[863_301.09_1.8]"	1.83413045431867	-0.0226788237926983	0.0366766251097688
1400	"NA_[1400_524.45_10.5]"	1.83397324771224	-0.0300376102874802	0.0191514241874599
29	"hexane-1,2,3,4,5,6-hexol_[29_165.08_0.6]"	1.83181849972591	-0.0235751521475949	0.0359574023133143
3919	"NA_[3919_217.07_2]"	1.82758598788161	-0.0248931014472851	0.0143299186230443
20	"NA_[20_568.43_10.3]"	1.8236017485209	-0.0339858483278042	-0.0141502384397045
946	"N-tridecanoylglycine_[946_272.22_5.7]"	1.82335100652359	-0.0268106503481123	0.0125371763881088
586	"NA_[586_808.59_11.6]"	1.82238539129137	-0.0297676291934821	-0.0237497526277941
236	"NA_[236_532.35_7.4]"	1.82210470083408	-0.0268341072497771	0.0133429173403559
2746	"NA_[2746_278.25_6.8]"	1.82117453410862	-0.0330853707956899	0.00764860515511123
912	"NA_[912_291.2_5.5]"	1.81801917615089	-0.0337169741127018	-0.00108228416440381
1184	"NA_[1184_351.11_2.5]"	1.81644939440064	-0.0247679569522832	0.0169029404167383
901	"NA_[901_401.28_10.2]"	1.81598879149454	-0.0326263336236247	-0.0160738392040006
254	"NA_[254_311.19_6.1]"	1.81564079011127	-0.0326558511835765	0.00707980681878159
1076	"NA_[1076_238.18_4.5]"	1.81424489403323	-0.0280477211134917	0.0201818824080761
1035	"NA_[1035_318.12_1.8]"	1.81221780665938	-0.0226455371767433	0.0359102073225511
3069	"NA_[3069_494.17_8.9]"	1.80977128029327	-0.0345548202353709	-0.00806590080671103
875	"NA_[875_232.19_4.9]"	1.80957044380912	-0.0271958560481024	0.0125554083680589
1372	"NA_[1372_460.29_5.6]"	1.80911165810181	-0.0316107128211183	0.013278355879979
2844	"NA_[2844_212.16_4.4]"	1.8076929315928	-0.0284281139741093	0.01764864860863
812	"NA_[812_307.17_2.1]"	1.80619214777976	-0.0294890808287643	0.00349858177130533
217	"NA_[217_696.54_11.4]"	1.8047943030818	-0.0270852712888804	0.0210550964922847
1443	"NA_[1443_508.19_8.9]"	1.80249730045655	-0.0321340509020881	-0.011541745185904
4267	"NA_[4267_411.29_11]"	1.8015356214608	-0.011942959435869	-0.0426796599297075
78	"NA_[78_613.48_11.2]"	1.80015413535034	-0.0313253807438567	-0.0172504051634687
337	"NA_[337_453.14_0.6]"	1.79986633943435	-0.022485686521267	0.0350706987525149
35	"NA_[35_379.1_2.5]"	1.79823521003561	-0.0219809557816872	0.037469626579052
1439	"NA_[1439_568.58_10.9]"	1.79627947478405	-0.0346289363566611	0.00731955510451747
1163	"NA_[1163_708.51_10.6]"	1.79534880192909	-0.0325909261396968	-0.0105092729679275
1369	"NA_[1369_274.08_3.7]"	1.79169915463288	-0.0203750385328587	0.0315089957061405
1	"phloretin_[1_275.09_3.7]"	1.78984756730177	-0.0199495314121553	0.0338045015861743
972	"NA_[972_628.5_9.5]"	1.78593866372029	-0.03152391772177	0.0161755427009283
28	"Phlorizine_[28_459.13_3.7]"	1.78271849180979	-0.0200222211236666	0.0330472452043334
999	"NA_[999_272.19_5.6]"	1.78178747912193	-0.0268347656950463	0.0149440431621384
1118	"NA_[1118_758.22_10.8]"	1.78089608494511	-0.0348207466199931	0.000630914593452745
1223	"NA_[1223_236.22_4.8]"	1.78018220237401	-0.0328874605212881	0.00034310761888549
1662	"NA_[1662_230.99_0.8]"	1.77895388632178	-0.0298164177132853	0.00648048895563122
3561	"NA_[3561_374.14_2.7]"	1.77691805826474	-0.0224309595601104	0.0349234552193965
4188	"NA_[4188_360.15_0.6]"	1.77511964489235	-0.0251422742409491	-0.0302014674832327
151	"2',4',6'-trihydroxyacetophenone_[151_169.05_3.7]"	1.77491945372226	-0.0197659456976977	0.033615643694171
1302	"N-tridecanoylglycine_[1302_254.21_5.7]"	1.7747020434287	-0.0260344896419446	0.0117185001456561
568	"12-aminododecanoic acid_[568_216.2_4.5]"	1.76969740165077	-0.0274850742434957	0.0165258864510399
206	"NA_[206_335.26_11.2]"	1.76882135059635	-0.0298870985309465	-0.020251128368331
357	"NA_[357_351.11_2.6]"	1.76778185280982	-0.0236644936204737	0.0295218580808255
597	"NA_[597_355.1_1.7]"	1.76764565084764	-0.03287354478842	0.00118691325958852
716	"NA_[716_778.54_9.9]"	1.76662598230767	-0.0335620087992567	0.000870284958317573
2898	"NA_[2898_573.08_3.3]"	1.76601077407871	-0.0219778125465893	0.0277855853199401
627	"NA_[627_384.17_2.6]"	1.76593341822328	-0.025686248508984	0.024050639422715
2430	"NA_[2430_1185.54_9.7]"	1.76218431473381	-0.0227523329766233	0.0168276932127633
1131	"citric acid_[1131_193.03_0.8]"	1.76215319124985	-0.0294339622898579	-0.0212525661202883
2769	"NA_[2769_956.63_11.2]"	1.76207766608086	-0.0239303721255198	-0.0305900493634519
240	"NA_[240_820.59_11.3]"	1.76169224018845	-0.0303616660660349	-0.0166219617854778
208	"NA_[208_756.55_9.9]"	1.76011108157574	-0.0347955702009346	0.00169224000794636
1672	"NA_[1672_441.17_2.5]"	1.7578436758775	-0.0271631558037918	-0.0255746881139225
852	"NA_[852_647.16_3.3]"	1.75782021475458	-0.0234784983916523	0.0331819158502751
4379	"NA_[4379_356.24_6.1]"	1.75589033469303	-0.0323319335818609	0.0188857303768187
1462	"NA_[1462_245.23_8.8]"	1.75535745031316	-0.0196692612031383	-0.0372537493793928
871	"4-hydroxybenzoic acid_[871_139.04_1.8]"	1.75503418494335	-0.0217889776951166	0.0350441393811887
1416	"NA_[1416_568.48_10.4]"	1.75442352210756	-0.0329902225786868	0.0084353488899364
784	"NA_[784_350.33_9.1]"	1.75338834995857	-0.0322243186702533	0.0130072064847446
4369	"NA_[4369_559.52_10.7]"	1.75289975606432	-0.0289176841002871	0.0137644923614323
2461	"NA_[2461_488.36_7.8]"	1.75247785331981	-0.0323239791620139	-0.00495352098591388
4302	"NA_[4302_612.51_10.4]"	1.74846105848238	-0.0322434512044527	0.014452807044774
80	"bis(2-ethylhexyl) phthalate_[80_391.28_10.6]"	1.74655319499382	-0.0312047922186364	0.00850092817356886
246	"NA_[246_409.27_8.2]"	1.74596999317205	-0.0321013181445369	-0.00307408423290543
3982	"NA_[3982_419.29_10.2]"	1.74522745352031	-0.0316687304192523	-0.0170041246374953
4196	"bis(2-ethylhexyl) phthalate_[4196_391.28_10.6]"	1.7447062326067	-0.0311382947517656	0.00874123890440014
1499	"NA_[1499_223.06_8]"	1.74423078768856	-0.031147676910673	0.00604805512014882
1996	"NA_[1996_416.19_3.5]"	1.74349445691544	-0.0228817638453186	0.0139387781991438
71	"NA_[71_277.1_3.7]"	1.74282974435975	-0.0193361297427117	0.0332260933202502
405	"NA_[405_543.18_3.4]"	1.74078463007905	-0.0247472881905742	0.0278577576400669
1391	"NA_[1391_402.36_7.6]"	1.73971347010376	-0.0282100604054133	-0.00673945547190611
1993	"NA_[1993_843.23_4.7]"	1.73539664014753	-0.0230536061179122	0.01403078567825
1219	"NA_[1219_191.14_9.7]"	1.73482800901078	-0.0247845600286021	0.0131637519673037
837	"NA_[837_266.92_0.5]"	1.73462206927756	-0.0306328156722405	-0.0105890601780338
4365	"NA_[4365_622.27_9.5]"	1.73408339207148	-0.0297827789620801	0.01269757296118
1511	"NA_[1511_480.43_9.5]"	1.73407069330013	-0.0297098986800041	0.0129605100599503
492	"NA_[492_534.49_11.4]"	1.73398731439134	-0.029634400428866	0.00849730244292318
1320	"N-dodecanoylglycine_[1320_258.21_5.2]"	1.73329865108795	-0.0275897291364386	0.0116714079463448
914	"NA_[914_691.4_8.8]"	1.73111408006372	-0.0308838295702916	0.0129803809239826
3535	"NA_[3535_291.2_5.5]"	1.73094333913313	-0.0302328448866146	0.0141988979484139
88	"3-(4-hydroxy-3-methoxyphenyl)prop-2-enoic acid_[88_195.07_2.6]"	1.72956221673881	-0.0228342613278951	0.0317532592942477
835	"NA_[835_551.42_10.9]"	1.72922558473855	-0.0331945714540235	-0.00986622649243261
2510	"NA_[2510_615.5_11.3]"	1.72894262793064	-0.0227257884195949	-0.0316141316556368
1310	"NA_[1310_617.42_9.3]"	1.72726363476089	-0.0273732137316481	-0.023359149255345
810	"NA_[810_582.59_10.9]"	1.72691524192297	-0.0332150490317008	-0.00363353496138747
3746	"NA_[3746_458.27_4.4]"	1.72667331700144	-0.0235603208784723	0.00827608026662976
669	"NA_[669_452.48_11.2]"	1.72637011437825	-0.0338571596522374	0.0018855484869349
27	"NA_[27_464.36_9.3]"	1.72629081950002	-0.0319495609929652	-0.00490124750267179
1962	"NA_[1962_747.19_4.4]"	1.72587421317358	-0.0220277103053834	0.0130108561918961
4177	"NA_[4177_360.15_1.6]"	1.72515758407092	-0.0235950495868494	-0.0314061818685014
1819	"NA_[1819_960.66_11.7]"	1.72445038909815	-0.0299613110984604	-0.0103489511357534
612	"NA_[612_233.19_2.9]"	1.72442362452957	-0.0314820295548828	-0.0103041308290832
2566	"NA_[2566_600.42_9.4]"	1.72439464870435	-0.0311183234438028	-0.0140040803356039
3952	"NA_[3952_393.12_3.5]"	1.72358476775845	-0.0225100436432176	0.0137847519771079
69	"NA_[69_954.61_10.8]"	1.72254085413522	-0.0288120046151022	-0.0205857481351627
172	"NA_[172_736.53_11.4]"	1.71717347418096	-0.0295361223116255	0.0135936612890404
1020	"NA_[1020_215.02_0.8]"	1.7153345212774	-0.0278668177081516	-0.023719442902676
126	"NA_[126_145.05_0.6]"	1.71482199984407	-0.020910991669943	-0.0325565152749582
943	"N-hexadecanoylglycine_[943_296.26_7.5]"	1.71459327421946	-0.0302348643995009	0.0100258801498957
1072	"12-aminododecanoic acid_[1072_198.19_9.8]"	1.714495696384	-0.0247414461418311	0.0136219010984528
845	"NA_[845_419.29_10.2]"	1.71366788388849	-0.0298042560178961	-0.0188659587883075
1050	"NA_[1050_244.95_0.5]"	1.70982848217177	-0.0325607173042899	0.00131829195476778
2543	"NA_[2543_496.34_7.8]"	1.70776837424711	-0.0251688560593589	0.0166914787391244
1063	"NA_[1063_383.26_7.9]"	1.70564834817292	-0.0306479251498765	-0.0147922473413174
4039	"NA_[4039_612.5_10.4]"	1.70527995369805	-0.0323111212593397	-0.00479600759784746
1239	"NA_[1239_308.28_7.7]"	1.7051175576033	-0.0262697242883815	0.00228891805742884
3064	"NA_[3064_329.16_2.8]"	1.70410584245197	-0.0272969475445157	-0.0204423314749595
2008	"NA_[2008_493.36_6.2]"	1.70318519105721	-0.0248816305901379	0.00970586381502979
1064	"NA_[1064_334.15_1.9]"	1.70218193904059	-0.0239866077334878	-0.0282535181053937
1291	"NA_[1291_173.13_9.7]"	1.70065956438831	-0.0248317718607446	0.0126424572796375
703	"8-amino-7-oxononanoic acid_[703_188.13_2.9]"	1.70058399783885	-0.0287136774789854	-0.0169143602289525
53	"NA_[53_794.58_11.6]"	1.70000096455882	-0.0276353902435245	-0.0240771069858138
16	"Phlorizine_[16_437.14_3.7]"	1.69910703753767	-0.0187634379726617	0.0329706849865432
1433	"NA_[1433_267.16_6.9]"	1.6988506470792	-0.0286717092145224	0.0147558857538312
372	"NA_[372_956.63_11.2]"	1.69858628277918	-0.0229339409309007	-0.0302239929105466
2492	"NA_[2492_522.29_4]"	1.69852627055621	-0.0285070340418743	0.00351303096454745
341	"NA_[341_780.55_9.9]"	1.6978579954373	-0.0327429334450731	0.00190345432674944
108	"NA_[108_599.2_3.7]"	1.69773801133172	-0.0185774340095169	0.0336443528333078
1195	"NA_[1195_829.51_9.7]"	1.69771003589836	-0.0223670536672499	-0.030692696795155
2118	"NA_[2118_388.16_3.5]"	1.69714090282378	-0.022163037920601	0.0131032435156068
3796	"NA_[3796_251.16_4.4]"	1.69611488706386	-0.0223057773186303	0.00951499492479874
474	"NA_[474_392.27_8.5]"	1.69576912620205	-0.0294614544082079	0.0138195840089944
1132	"Acetyl tributyl citrate_[1132_403.23_8.6]"	1.69446899433098	-0.0238553342388625	0.00745147814052436
62	"NA_[62_504.51_11.5]"	1.69200892253586	-0.0330470649625255	-0.00288120330294618
3959	"NA_[3959_325.11_2]"	1.6900309966633	-0.0225751357106406	-0.030120450544919
1906	"3',4',5,7-tetrahydroxy-3-methoxyflavone_[1906_339.05_2.2]"	1.68915446983923	-0.0144993876554336	-0.0365439191021545
1191	"NA_[1191_453.37_6.2]"	1.68713504006237	-0.0240984117474442	0.0106115743242856
2137	"NA_[2137_792.56_11.1]"	1.68673278532141	-0.025587944208671	0.0165485740447795
1417	"NA_[1417_252.12_5.9]"	1.68552601245243	-0.0289917510179629	0.013931434586077
634	"NA_[634_925.53_9.3]"	1.68419399471432	-0.0295355447706056	-0.0101210928868321
1242	"NA_[1242_368.42_9.1]"	1.68250782844996	-0.0264824799369739	0.0164020784885194
1385	"NA_[1385_562.37_10.4]"	1.68155962344052	-0.0328047137642923	-0.00584365543024006
650	"NA_[650_435.39_9.1]"	1.68123297039536	-0.0284920599099488	0.0182239538828428
2541	"NA_[2541_811.5_10.2]"	1.67984147811313	-0.0271601588032239	-0.0215948439422039
286	"NA_[286_466.26_4.3]"	1.67909787860052	-0.0299717110173901	0.0143207339440955
3974	"NA_[3974_811.5_10.2]"	1.67763687322625	-0.0321128365126406	-0.00491784776940462
4377	"NA_[4377_447.35_11.5]"	1.67630407412056	-0.0299463953776879	-0.0114432058666266
566	"NA_[566_595.34_9]"	1.67579992938541	-0.0228817291390495	0.0315885068538786
3715	"NA_[3715_585.43_10.9]"	1.67557186623185	-0.0291295684436088	-0.0141211077313531
769	"NA_[769_437.37_7.4]"	1.67196556393708	-0.0247515142177925	0.00952706875286911
85	"NA_[85_643.25_9.5]"	1.67070866487032	-0.0284574434679558	0.0145261019710423
1041	"NA_[1041_252.16_4.4]"	1.670003799246	-0.0257958678841226	0.0182145932315384
281	"NA_[281_339.05_1.8]"	1.66871520013216	-0.0208773988591295	0.033465447756899
2181	"NA_[2181_932.63_11.7]"	1.66867124133546	-0.0296290379330422	0.0088044627951082
746	"NA_[746_552.5_11.4]"	1.66783255444678	-0.0274502694209797	0.0185453589728724
4132	"NA_[4132_505.39_11]"	1.66776546094536	-0.0270592883550679	0.0171824823349294
1180	"NA_[1180_549.57_11.5]"	1.66752243617162	-0.0324284193983573	-0.00190332644196656
884	"Tetrakis(2-hydroxypropyl)ethylenediamine_[884_275.23_4.4]"	1.66682106374665	-0.0273679525180937	0.013229221376967
174	"NA_[174_937.59_11.7]"	1.66574790342225	-0.0320531350035992	0.00229615676556837
2828	"NA_[2828_318.24_7.6]"	1.66421545503367	-0.0274228534183565	0.0189759963015463
2509	"NA_[2509_591.26_9.7]"	1.6639318869944	-0.0223294938444345	0.017322266347794
1252	"NA_[1252_478.5_11.3]"	1.66253849127813	-0.0322434381447308	0.000862919502810837
2514	"N-(icosanoyl)ethanolamine_[2514_356.35_9.1]"	1.66097673179832	-0.0254406448363164	0.0165263287409941
2662	"NA_[2662_163.06_1.5]"	1.66085878260552	-0.028196841119729	-0.01966748525009
2235	"6-{[5,7-Dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxo-4H-chromen-3-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid_[2235_493.1_3.4]"	1.66065320506146	-0.0175307398907701	-0.0330264861467626
2257	"NA_[2257_336.84_0.6]"	1.65916190871322	-0.0243738057007271	-0.0243452037023404
1226	"12-aminododecanoic acid_[1226_198.19_9.7]"	1.65653891084139	-0.0235661213918226	0.0103544524845947
4137	"NA_[4137_423.28_3.7]"	1.6564953965334	-0.0255074809907937	-0.0263287261373706
