"feature_id"	"feature"	"VIP"	"LV1"	"LV2"
2803	"8-(methylsulfinyl)octyl isothiocyanate_[2803_234.1_5.5]"	42.519001840126	-0.717428076388785	0.610571561338945
3274	"N-methylnicotinic acid_[3274_138.06_0.7]"	22.7593143182654	-0.325978668034705	-0.356421379250599
3445	"N-methylnicotinic acid_[3445_138.06_0.7]"	22.7286295751745	-0.329305410997747	-0.350293956368141
2847	"1-cyano-8-(methylsulfinyl)octane_[2847_202.13_3.8]"	18.9252409811663	-0.293292486855233	0.217058447365373
3008	"NA_[3008_277.07_0.9]"	17.0786617297415	-0.19293049538468	-0.3950263917043
2890	"NA_[2890_607.29_10.3]"	12.0384912786536	-0.198138565587972	-0.150800486894044
3124	"(x)-1,2-Propanediol 1-O-b-D-glucopyranoside_[3124_239.11_0.9]"	9.94577617879981	-0.109002518532673	-0.222564904423015
3144	"NA_[3144_256.14_0.9]"	9.66762099568884	-0.106182668867921	-0.216478014008942
3125	"2-{[3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol_[3125_381.08_0.6]"	8.00897740155353	-0.0818466123472694	-0.165926370451457
2935	"8-(methylsulfinyl)octylamine_[2935_192.14_1.9]"	7.13711877473496	-0.0909858024164675	0.0125393331150706
3227	"NA_[3227_250.09_1.8]"	5.41822397582277	-0.0756175856150623	0.032014277047115
3320	"agmatine_[3320_131.13_0.5]"	5.23503354784569	-0.0911398979504868	0.0477305734189493
2920	"NA_[2920_291.1_2.9]"	5.19878699904263	-0.0683046018633604	-0.127332902915408
2880	"NA_[2880_280.26_8.7]"	5.12120848054084	-0.0780323384459315	-0.0653114493722358
626	"N-methylnicotinic acid_[626_138.05_1.6]"	5.0254796422708	-0.0784158375503092	-0.0766758106719792
3499	"NA_[3499_261.09_0.9]"	4.76059389117955	-0.0459821309863403	-0.0924368088440727
4335	"N-methylnicotinic acid_[4335_138.05_1.4]"	4.02546362034378	-0.0581970404125108	-0.0678658099022162
3020	"simetryn_[3020_236.09_5.5]"	3.6637401905927	-0.0617678186486557	0.0527413758589785
2960	"NA_[2960_414.16_2.3]"	3.64561606603006	-0.0518128478119703	-0.0256357483835377
2496	"NA_[2496_360.15_0.6]"	3.46452911908807	-0.033505793324218	-0.0635502927691348
4002	"NA_[4002_277.07_1.6]"	3.20654254927983	-0.0355714592817598	-0.0734678047115587
4085	"NA_[4085_284.17_0.9]"	3.18086539734008	-0.0374079516503697	-0.0643203199968508
2474	"NA_[2474_284.17_0.9]"	2.94605862421413	-0.0359527965071424	-0.0593619626305179
2251	"NA_[2251_277.07_1.5]"	2.81169945774021	-0.0308686199228422	-0.0627070603288853
4213	"NA_[4213_778.54_10.9]"	2.64247980301247	-0.0308912487540031	-0.0538344594820497
1941	"NA_[1941_778.54_10.9]"	2.57858191077986	-0.0281038728927937	-0.050534270063577
2905	"N-(tetradecanoyl)ethanolamine_[2905_254.25_8.5]"	2.47828115088962	-0.0380633552475301	-0.0307713226871574
3322	"1-isothiocyanato-9-(methylsulfinyl)nonane_[3322_248.11_6]"	2.47738836716293	-0.0461255502588291	0.0334647750453677
